id,name,acronym,structure_id_path,VolumeInMillimeters_totals,cell_num_totals,density_totals
2337,"Frontal cortex, area 3, layer6a",FrC3-6a,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2337]",0.06062500000000001,14,230.92783505154634
2351,"Frontal cortex, area 3, layer6b",FrC3-6b,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2351]",0.003812500000000001,1,262.29508196721304
993,Secondary motor cortex,M2,"[997, 8, 567, 688, 695, 315, 500, 993]",9.503125000000002,3387,356.40907596185457
656,"Secondary motor cortex, layer 1",M2-1,"[997, 8, 567, 688, 695, 315, 500, 993, 656]",1.7642187500000004,503,285.1120361349747
962,"Secondary motor cortex, layer 2/3",M2-2/3,"[997, 8, 567, 688, 695, 315, 500, 993, 962]",3.450328125000001,1604,464.8833217855185
767,"Secondary motor cortex, layer 5",M2-5,"[997, 8, 567, 688, 695, 315, 500, 993, 767]",2.7650781250000005,784,283.53629248721495
1021,"Secondary motor cortex, layer 6a",M2-6a,"[997, 8, 567, 688, 695, 315, 500, 993, 1021]",1.4277812500000004,467,327.08091663201196
1085,"Secondary motor cortex, layer 6b",M2-6b,"[997, 8, 567, 688, 695, 315, 500, 993, 1085]",0.09571875000000002,29,302.97094351942536
453,Somatosensory cortex,S,"[997, 8, 567, 688, 695, 315, 453]",39.77740625000001,17705,445.101922652385
322,Primary somatosensory cortex,S1,"[997, 8, 567, 688, 695, 315, 453, 322]",32.862062500000015,14897,453.31908184399543
793,Primary somatosensory cortex layer 1,S1-1,"[997, 8, 567, 688, 695, 315, 453, 322, 793]",0.19075000000000006,72,377.45740498034064
346,Primary somatosensory cortex layer 2/3,S1-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 346]",0.29906250000000006,238,795.8202716823405
865,Primary somatosensory cortex layer 4,S1-4,"[997, 8, 567, 688, 695, 315, 453, 322, 865]",0.30668750000000006,236,769.5129406969634
921,Primary somatosensory cortex layer 5,S1-5,"[997, 8, 567, 688, 695, 315, 453, 322, 921]",0.29318750000000005,113,385.41888723086754
686,Primary somatosensory cortex layer 6a,S1-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 686]",0.23587500000000006,34,144.14414414414412
719,Primary somatosensory cortex layer 6b,S1-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 719]",0.07825000000000001,21,268.37060702875397
2338,"Primary somatosensory area, jaw",S1J,"[997, 8, 567, 688, 695, 315, 453, 322, 2338]",3.5977968750000007,1734,481.96161713548645
2339,"Primary somatosensory area, jaw, layer 1",S1J-1,"[997, 8, 567, 688, 695, 315, 453, 322, 2338, 2339]",0.5133125000000002,249,485.08462194082534
2340,"Primary somatosensory area, jaw, layer 2/3",S1J-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 2338, 2340]",0.7886406250000002,942,1194.4604045727415
2341,"Primary somatosensory area, jaw, layer 4",S1J-4,"[997, 8, 567, 688, 695, 315, 453, 322, 2338, 2341]",0.6358906250000002,219,344.39885003808627
2342,"Primary somatosensory area, jaw, layer 5",S1J-5,"[997, 8, 567, 688, 695, 315, 453, 322, 2338, 2342]",0.9527968750000002,228,239.29549517046846
2343,"Primary somatosensory area, jaw, layer 6a",S1J-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 2338, 2343]",0.5975312500000002,87,145.5990795460488
2344,"Primary somatosensory area, jaw, layer 6b",S1J-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 2338, 2344]",0.10962500000000003,9,82.09806157354616
329,"Primary somatosensory cortex, barrel field",S1BF,"[997, 8, 567, 688, 695, 315, 453, 322, 329]",10.572562500000002,4888,462.32878736824676
981,"Primary somatosensory cortex, barrel field, layer 1",S1BF-1,"[997, 8, 567, 688, 695, 315, 453, 322, 329, 981]",1.2588750000000002,12,9.532320524277628
201,"Primary somatosensory cortex, barrel field, layer 2/3",S1BF-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 329, 201]",2.2144375000000007,2039,920.7755919957096
1047,"Primary somatosensory cortex, barrel field, layer 4",S1BF-4,"[997, 8, 567, 688, 695, 315, 453, 322, 329, 1047]",2.4461875000000006,1636,668.795830246046
1070,"Primary somatosensory cortex, barrel field, layer 5 ",S1BF-5,"[997, 8, 567, 688, 695, 315, 453, 322, 329, 1070]",2.0676250000000005,568,274.7113233782721
1038,"Primary somatosensory cortex, barrel field, layer 6a",S1BF-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 329, 1038]",1.8993750000000005,462,243.2379072063178
1062,"Primary somatosensory cortex, barrel field, layer 6b",S1BF-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 329, 1062]",0.6860625000000001,171,249.24842853238584
337,"Primary somatosensory cortex, hindlimb region",S1HL,"[997, 8, 567, 688, 695, 315, 453, 322, 337]",3.549187500000001,1088,306.54903410991943
1030,"Primary somatosensory cortex, hindlimb region, layer 1",S1HL-1,"[997, 8, 567, 688, 695, 315, 453, 322, 337, 1030]",0.3933125000000001,0,0.0
113,"Primary somatosensory cortex, hindlimb region, layer 2/3",S1HL-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 337, 113]",0.8276875000000002,19,22.955523672883782
1094,"Primary somatosensory cortex, hindlimb region, layer 4",S1HL-4,"[997, 8, 567, 688, 695, 315, 453, 322, 337, 1094]",0.5869375000000001,298,507.7201575976998
1128,"Primary somatosensory cortex, hindlimb region, layer 5",S1HL-5,"[997, 8, 567, 688, 695, 315, 453, 322, 337, 1128]",0.7447500000000001,376,504.8674051695199
478,"Primary somatosensory cortex, hindlimb region, layer 6a",S1HL-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 337, 478]",0.7583125000000002,302,398.2526992499793
510,"Primary somatosensory cortex, hindlimb region, layer 6b",S1HL-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 337, 510]",0.23818750000000005,93,390.4487011283127
345,"Primary somatosensory cortex, upper lip region",S1ULp,"[997, 8, 567, 688, 695, 315, 453, 322, 345]",6.210140625000002,3130,504.0143515268624
878,"Primary somatosensory cortex, upper lip region, layer 1",S1ULp-1,"[997, 8, 567, 688, 695, 315, 453, 322, 345, 878]",0.8079218750000002,171,211.65412806776638
657,"Primary somatosensory cortex, upper lip region, layer 2/3",S1ULp-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 345, 657]",1.3767343750000003,2041,1482.4936727536854
950,"Primary somatosensory cortex, upper lip region, layer 4",S1ULp-4,"[997, 8, 567, 688, 695, 315, 453, 322, 345, 950]",1.2608750000000002,354,280.75741052840283
974,"Primary somatosensory cortex, upper lip region, layer 5",S1ULp-5,"[997, 8, 567, 688, 695, 315, 453, 322, 345, 974]",1.1655000000000002,249,213.64221364221362
1102,"Primary somatosensory cortex, upper lip region, layer 6a",S1ULp-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 345, 1102]",1.2679843750000004,274,216.090990868874
2,"Primary somatosensory cortex, upper lip region, layer 6b",S1ULp-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 345, 2]",0.33112500000000006,41,123.82030955077386
2000,"Primary somatosensory cortex, dysgranular zone ",S1DZ,"[997, 8, 567, 688, 695, 315, 453, 322, 2000]",1.5922031250000002,877,550.8091186543802
2287,"Primary somatosensory cortex, dysgranular zone 1",S1DZ-1,"[997, 8, 567, 688, 695, 315, 453, 322, 2000, 2287]",0.18175000000000005,0,0.0
2288,"Primary somatosensory cortex, dysgranular zone 2/3",S1DZ-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 2000, 2288]",0.3484531250000001,380,1090.5340567687545
2289,"Primary somatosensory cortex, dysgranular zone 4",S1DZ-4,"[997, 8, 567, 688, 695, 315, 453, 322, 2000, 2289]",0.30845312500000005,304,985.5630413859478
2290,"Primary somatosensory cortex, dysgranular zone 5",S1DZ-5,"[997, 8, 567, 688, 695, 315, 453, 322, 2000, 2290]",0.3068437500000001,102,332.41674304919025
2291,"Primary somatosensory cortex, dysgranular zone 6a",S1DZ-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 2000, 2291]",0.3415156250000001,76,222.5374022052431
2292,"Primary somatosensory cortex, dysgranular zone 6b",S1DZ-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 2000, 2292]",0.10518750000000003,15,142.60249554367198
2352,"Primary somatosensory cortex, oral dysgranular zone ",S1DZO,"[997, 8, 567, 688, 695, 315, 453, 322, 2352]",0.11318750000000002,35,309.22142462727766
2353,"Primary somatosensory cortex, oral dysgranular zone 1",S1DZO-1,"[997, 8, 567, 688, 695, 315, 453, 322, 2352, 2353]",0.014375000000000004,12,834.7826086956519
2354,"Primary somatosensory cortex, oral dysgranular zone 2/3",S1DZO-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 2352, 2354]",0.020437500000000004,15,733.9449541284403
2355,"Primary somatosensory cortex, oral dysgranular zone 4",S1DZO-4,"[997, 8, 567, 688, 695, 315, 453, 322, 2352, 2355]",0.021562500000000005,6,278.2608695652173
2356,"Primary somatosensory cortex, oral dysgranular zone 5",S1DZO-5,"[997, 8, 567, 688, 695, 315, 453, 322, 2352, 2356]",0.026500000000000006,1,37.73584905660376
2357,"Primary somatosensory cortex, oral dysgranular zone 6a",S1DZO-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 2352, 2357]",0.024000000000000007,1,41.66666666666666
2358,"Primary somatosensory cortex, oral dysgranular zone 6b",S1DZO-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 2352, 2358]",0.006312500000000001,0,0.0
2041,"Primary somatosensory cortex, shoulder region",S1Sh,"[997, 8, 567, 688, 695, 315, 453, 322, 2041]",0.7711875000000002,298,386.41705162492894
2310,"Primary somatosensory cortex, shoulder region 1",S1Sh-1,"[997, 8, 567, 688, 695, 315, 453, 322, 2041, 2310]",0.09006250000000002,0,0.0
2311,"Primary somatosensory cortex, shoulder region 2/3",S1Sh-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 2041, 2311]",0.16500000000000004,0,0.0
2312,"Primary somatosensory cortex, shoulder region 4",S1Sh-4,"[997, 8, 567, 688, 695, 315, 453, 322, 2041, 2312]",0.17531250000000004,97,553.2976827094473
2313,"Primary somatosensory cortex, shoulder region 5",S1Sh-5,"[997, 8, 567, 688, 695, 315, 453, 322, 2041, 2313]",0.15787500000000004,142,899.4457640538399
2314,"Primary somatosensory cortex, shoulder region 6a",S1Sh-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 2041, 2314]",0.13175000000000003,40,303.60531309297903
2315,"Primary somatosensory cortex, shoulder region 6b",S1Sh-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 2041, 2315]",0.05118750000000001,19,371.1843711843711
369,"Primary somatosensory cortex, forelimb region",S1FL,"[997, 8, 567, 688, 695, 315, 453, 322, 369]",3.728609375000001,1887,506.08680347482084
450,"Primary somatosensory cortex, forelimb region, layer 1",S1FL-1,"[997, 8, 567, 688, 695, 315, 453, 322, 369, 450]",0.4231406250000001,1,2.363280528784018
854,"Primary somatosensory cortex, forelimb region, layer 2/3",S1FL-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 369, 854]",0.8654531250000002,686,792.6483597826282
577,"Primary somatosensory cortex, forelimb region, layer 4",S1FL-4,"[997, 8, 567, 688, 695, 315, 453, 322, 369, 577]",0.6387500000000002,754,1180.4305283757335
625,"Primary somatosensory cortex, forelimb region, layer 5",S1FL-5,"[997, 8, 567, 688, 695, 315, 453, 322, 369, 625]",0.7164843750000002,211,294.4935121578889
945,"Primary somatosensory cortex, forelimb region, layer 6a",S1FL-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 369, 945]",0.8469531250000002,174,205.44230237062996
1026,"Primary somatosensory cortex, forelimb region, layer 6b",S1FL-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 369, 1026]",0.23782812500000006,61,256.48774719138027
361,"Primary somatosensory cortex, trunk region",S1Tr,"[997, 8, 567, 688, 695, 315, 453, 322, 361]",1.3233750000000004,246,185.88835364125808
1006,"Primary somatosensory cortex, trunk region, layer 1",S1Tr-1,"[997, 8, 567, 688, 695, 315, 453, 322, 361, 1006]",0.17837500000000003,0,0.0
670,"Primary somatosensory cortex, trunk region, layer 2/3",S1Tr-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 361, 670]",0.2951250000000001,0,0.0
1086,"Primary somatosensory cortex, trunk region, layer 4",S1Tr-4,"[997, 8, 567, 688, 695, 315, 453, 322, 361, 1086]",0.27243750000000005,5,18.35283321862812
1111,"Primary somatosensory cortex, trunk region, layer 5",S1Tr-5,"[997, 8, 567, 688, 695, 315, 453, 322, 361, 1111]",0.27056250000000004,43,158.9281589281589
9,"Primary somatosensory cortex, trunk region, layer 6a",S1Tr-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 361, 9]",0.20725000000000005,118,569.3606755126657
461,"Primary somatosensory cortex, trunk region, layer 6b",S1Tr-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 361, 461]",0.09962500000000002,80,803.0112923462984
378,Secondary somatosensory cortex,S2,"[997, 8, 567, 688, 695, 315, 453, 378]",6.915343750000002,2808,406.0535674745018
873,"Secondary somatosensory cortex, layer 1",S2-1,"[997, 8, 567, 688, 695, 315, 453, 378, 873]",1.0072656250000003,1087,1079.1592336927013
806,"Secondary somatosensory cortex, layer 2/3",S2-2/3,"[997, 8, 567, 688, 695, 315, 453, 378, 806]",1.4731718750000002,942,639.4365898412226
1035,"Secondary somatosensory cortex, layer 4",S2-4,"[997, 8, 567, 688, 695, 315, 453, 378, 1035]",1.5074062500000003,254,168.5013578788067
1090,"Secondary somatosensory cortex, layer 5",S2-5,"[997, 8, 567, 688, 695, 315, 453, 378, 1090]",1.3182500000000004,260,197.23117769770525
862,"Secondary somatosensory cortex, layer 6a",S2-6a,"[997, 8, 567, 688, 695, 315, 453, 378, 862]",1.2043593750000003,207,171.8756081422955
893,"Secondary somatosensory cortex, layer 6b",S2-6b,"[997, 8, 567, 688, 695, 315, 453, 378, 893]",0.4048906250000001,58,143.24856249758804
44,"Cingulate cortex, area 24a (infralimbic)",A24a (IL),"[997, 8, 567, 688, 695, 315, 44]",2.4372968750000004,878,360.23514780077824
707,"Cingulate cortex, area 24a (infralimbic), layer 1",A24a (IL)-1,"[997, 8, 567, 688, 695, 315, 44, 707]",0.6315000000000002,471,745.8432304038002
556,"Cingulate cortex, area 24a (infralimbic), layer 4",A24a (IL)-2/3,"[997, 8, 567, 688, 695, 315, 44, 556]",0.6350156250000002,85,133.85497404099306
827,"Cingulate cortex, area 24a (infralimbic), layer 5",A24a (IL)-5,"[997, 8, 567, 688, 695, 315, 44, 827]",0.6208437500000001,121,194.89605879095984
1054,"Cingulate cortex, area 24a (infralimbic), layer 6a",A24a (IL)-6a,"[997, 8, 567, 688, 695, 315, 44, 1054]",0.4125156250000001,145,351.50183705162675
1081,"Cingulate cortex, area 24a (infralimbic), layer 6b",A24a (IL)-6b,"[997, 8, 567, 688, 695, 315, 44, 1081]",0.13742187500000003,56,407.5042637862421
1057,Dysgranular insular cortex,DI,"[997, 8, 567, 688, 695, 315, 1057]",1.9020625000000004,335,176.12460158380702
36,"Dysgranular insular cortex, layer 1",DI-1,"[997, 8, 567, 688, 695, 315, 1057, 36]",0.2849062500000001,144,505.42941757156945
180,"Dysgranular insular cortex, layer 2/3",DI-2/3,"[997, 8, 567, 688, 695, 315, 1057, 180]",0.5079218750000001,75,147.66050389146952
148,"Dysgranular insular cortex, layer 4",DI-4,"[997, 8, 567, 688, 695, 315, 1057, 148]",0.22076562500000005,27,122.30164909052301
187,"Dysgranular insular cortex, layer 5",DI-5,"[997, 8, 567, 688, 695, 315, 1057, 187]",0.4703750000000001,40,85.03853308530427
638,"Dysgranular insular cortex, layer 6a",DI-6a,"[997, 8, 567, 688, 695, 315, 1057, 638]",0.3999062500000001,47,117.52754551848088
662,"Dysgranular insular cortex, layer 6b",DI-6b,"[997, 8, 567, 688, 695, 315, 1057, 662]",0.018187500000000006,2,109.96563573883158
677,Granular insular cortex,GI,"[997, 8, 567, 688, 695, 315, 677]",2.0619531250000005,364,176.5316561209411
897,"Granular insular cortex, layer 1",GI-1,"[997, 8, 567, 688, 695, 315, 677, 897]",0.27307812500000006,235,860.5595926074267
1106,"Granular insular cortex, layer 2/3",GI-2/3,"[997, 8, 567, 688, 695, 315, 677, 1106]",0.4071875000000001,43,105.60245587106675
1010,"Granular insular cortex, layer 4",GI-4,"[997, 8, 567, 688, 695, 315, 677, 1010]",0.3790781250000001,22,58.03553027492682
1058,"Granular insular cortex, layer 5",GI-5,"[997, 8, 567, 688, 695, 315, 677, 1058]",0.4667968750000001,35,74.97907949790793
857,"Granular insular cortex, layer 6a",GI-6a,"[997, 8, 567, 688, 695, 315, 677, 857]",0.4564062500000001,23,50.39370078740156
849,"Granular insular cortex, layer 6b",GI-6b,"[997, 8, 567, 688, 695, 315, 677, 849]",0.07940625000000003,6,75.56080283353008
247,Auditory cortex,Au,"[997, 8, 567, 688, 695, 315, 247]",5.133687500000001,3176,618.6586152741085
1011,"Secondary auditory cortex, dorsal area",AuD,"[997, 8, 567, 688, 695, 315, 247, 1011]",1.5891250000000006,890,560.0566349406117
527,"Secondary auditory cortex, dorsal area, layer 1",AuD-1,"[997, 8, 567, 688, 695, 315, 247, 1011, 527]",0.22193750000000007,35,157.7020557589411
600,"Secondary auditory cortex, dorsal area, layer 2/3",AuD-2/3,"[997, 8, 567, 688, 695, 315, 247, 1011, 600]",0.3435625000000001,599,1743.4964526105143
678,"Secondary auditory cortex, dorsal area, layer 4",AuD-4,"[997, 8, 567, 688, 695, 315, 247, 1011, 678]",0.3270625000000001,137,418.8801834511751
252,"Secondary auditory cortex, dorsal area, layer 5",AuD-5,"[997, 8, 567, 688, 695, 315, 247, 1011, 252]",0.35043750000000007,65,185.48243267344387
156,"Secondary auditory cortex, dorsal area, layer 6a",AuD-6a,"[997, 8, 567, 688, 695, 315, 247, 1011, 156]",0.2573750000000001,36,139.8737251092763
243,"Secondary auditory cortex, dorsal area, layer 6b",AuD-16b,"[997, 8, 567, 688, 695, 315, 247, 1011, 243]",0.08875000000000002,18,202.81690140845066
1002,Primary auditory cortex,Au1,"[997, 8, 567, 688, 695, 315, 247, 1002]",1.6808750000000006,1195,710.9392429538185
735,"Primary auditory cortex, layer 1",Au1-1,"[997, 8, 567, 688, 695, 315, 247, 1002, 735]",0.23037500000000005,206,894.1942485078674
251,"Primary auditory cortex, layer 2/3",Au1-2/3,"[997, 8, 567, 688, 695, 315, 247, 1002, 251]",0.32050000000000006,684,2134.165366614664
816,"Primary auditory cortex, layer 4",Au1-4,"[997, 8, 567, 688, 695, 315, 247, 1002, 816]",0.3486875000000001,80,229.43179781322812
847,"Primary auditory cortex, layer 5",Au1-5,"[997, 8, 567, 688, 695, 315, 247, 1002, 847]",0.3925625000000001,99,252.18914185639224
954,"Primary auditory cortex, layer 6a",Au1-6a,"[997, 8, 567, 688, 695, 315, 247, 1002, 954]",0.2906250000000001,94,323.4408602150537
1005,"Primary auditory cortex, layer 6b",Au1-6b,"[997, 8, 567, 688, 695, 315, 247, 1002, 1005]",0.09812500000000002,32,326.1146496815286
1018,"Secondary auditory cortex, ventral area",AuV,"[997, 8, 567, 688, 695, 315, 247, 1018]",1.8636875000000004,1091,585.3985713806633
959,"Secondary auditory cortex, ventral area, layer 1",AuV-1,"[997, 8, 567, 688, 695, 315, 247, 1018, 959]",0.26175000000000004,395,1509.0735434574974
755,"Secondary auditory cortex, ventral area, layer 2/3",AuV-2/3,"[997, 8, 567, 688, 695, 315, 247, 1018, 755]",0.3790625000000001,405,1068.4253915910963
990,"Secondary auditory cortex, ventral area, layer 4",AuV-4,"[997, 8, 567, 688, 695, 315, 247, 1018, 990]",0.3961875000000001,103,259.97791449755476
1023,"Secondary auditory cortex, ventral area, layer 5",AuV-5,"[997, 8, 567, 688, 695, 315, 247, 1018, 1023]",0.4153125000000001,105,252.82167042889387
520,"Secondary auditory cortex, ventral area, layer 6a",AuV-6a,"[997, 8, 567, 688, 695, 315, 247, 1018, 520]",0.3126250000000001,72,230.30787684926023
598,"Secondary auditory cortex, ventral area, layer 6b",AuV-6b,"[997, 8, 567, 688, 695, 315, 247, 1018, 598]",0.09875000000000002,11,111.39240506329112
669,Visual cortex,V,"[997, 8, 567, 688, 695, 315, 669]",15.119812500000004,5219,345.1762381312598
2170,"Secondary visual cortex, lateral area",V2L,"[997, 8, 567, 688, 695, 315, 669, 2170]",3.427562500000001,1639,478.18238179464254
402,"Secondary visual cortex, lateral area, anterior region",V2La,"[997, 8, 567, 688, 695, 315, 669, 2170, 402]",2.1686250000000005,989,456.0493400195976
1074,"Secondary visual cortex, lateral area, anterior region, layer1",V2La-1,"[997, 8, 567, 688, 695, 315, 669, 2170, 402, 1074]",0.32012500000000005,65,203.04568527918778
905,"Secondary visual cortex, lateral area, anterior region, layer2/3",V2La-2/3,"[997, 8, 567, 688, 695, 315, 669, 2170, 402, 905]",0.4480625000000001,273,609.2899986051052
1114,"Secondary visual cortex, lateral area, anterior region, layer4",V2La-4,"[997, 8, 567, 688, 695, 315, 669, 2170, 402, 1114]",0.4315000000000001,300,695.2491309385862
233,"Secondary visual cortex, lateral area, anterior region, layer5",V2La-5,"[997, 8, 567, 688, 695, 315, 669, 2170, 402, 233]",0.4872500000000001,190,389.94356080041035
601,"Secondary visual cortex, lateral area, anterior region, layer6a",V2La-6a,"[997, 8, 567, 688, 695, 315, 669, 2170, 402, 601]",0.3438125000000001,135,392.65588074895464
649,"Secondary visual cortex, lateral area, anterior region, layer6b",V2La-6b,"[997, 8, 567, 688, 695, 315, 669, 2170, 402, 649]",0.13787500000000003,26,188.57660924750675
409,"Secondary visual cortex, lateral area, intermediate region",V2Li,"[997, 8, 567, 688, 695, 315, 669, 2170, 409]",0.8095000000000002,413,510.19147621988867
421,"Secondary visual cortex, lateral area, intermediate region, layer1",V2Li-1,"[997, 8, 567, 688, 695, 315, 669, 2170, 409, 421]",0.11025000000000003,83,752.8344671201812
973,"Secondary visual cortex, lateral area, intermediate region, layer2/3",V2Li-2/3,"[997, 8, 567, 688, 695, 315, 669, 2170, 409, 973]",0.14756250000000004,220,1490.8936891147814
573,"Secondary visual cortex, lateral area, intermediate region, layer4",V2Li-4,"[997, 8, 567, 688, 695, 315, 669, 2170, 409, 573]",0.15506250000000005,56,361.1446997178556
613,"Secondary visual cortex, lateral area, intermediate region, layer5",V2Li-5,"[997, 8, 567, 688, 695, 315, 669, 2170, 409, 613]",0.17518750000000005,27,154.1205850874063
74,"Secondary visual cortex, lateral area, intermediate region, layer6a",V2Li-6a,"[997, 8, 567, 688, 695, 315, 669, 2170, 409, 74]",0.18018750000000006,22,122.09503988900447
121,"Secondary visual cortex, lateral area, intermediate region, layer6b",V2Li-6b,"[997, 8, 567, 688, 695, 315, 669, 2170, 409, 121]",0.04125000000000001,5,121.21212121212119
425,"Secondary visual cortex, lateral area, posterior region",V2Lp,"[997, 8, 567, 688, 695, 315, 669, 2170, 425]",0.44943750000000016,237,527.3258239465997
750,"Secondary visual cortex, lateral area, posterior region, layer1",V2Lp-1,"[997, 8, 567, 688, 695, 315, 669, 2170, 425, 750]",0.06200000000000001,25,403.2258064516128
269,"Secondary visual cortex, lateral area, posterior region, layer2/3",V2Lp-2/3,"[997, 8, 567, 688, 695, 315, 669, 2170, 425, 269]",0.09025000000000002,103,1141.2742382271465
869,"Secondary visual cortex, lateral area, posterior region, layer4",V2Lp-4,"[997, 8, 567, 688, 695, 315, 669, 2170, 425, 869]",0.09325000000000003,68,729.2225201072384
902,"Secondary visual cortex, lateral area, posterior region, layer15",V2Lp-5,"[997, 8, 567, 688, 695, 315, 669, 2170, 425, 902]",0.12043750000000003,23,190.97042034250126
377,"Secondary visual cortex, lateral area, posterior region, layer6a",V2Lp-6a,"[997, 8, 567, 688, 695, 315, 669, 2170, 425, 377]",0.07506250000000002,17,226.4779350541215
393,"Secondary visual cortex, lateral area, posterior region, layer6b",V2Lp-6b,"[997, 8, 567, 688, 695, 315, 669, 2170, 425, 393]",0.008437500000000002,1,118.51851851851849
2096,"Secondary Visual Cortex, Medial area",V2M,"[997, 8, 567, 688, 695, 315, 669, 2096]",4.083125000000001,545,133.47619776519207
2097,"Secondary visual cortex, mediolateral area",V2ML,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097]",1.481125,19,12.828086758376234
2393,"Secondary visual cortex, mediolateral area, layer1",V2ML-1,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097, 2393]",0.23018750000000004,0,0.0
2409,"Secondary visual cortex, mediolateral area, layer2/3",V2ML-2/3,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097, 2409]",0.4123750000000001,0,0.0
2410,"Secondary visual cortex, mediolateral area, layer4",V2ML-4,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097, 2410]",0.18306250000000004,0,0.0
2411,"Secondary visual cortex, mediolateral area, layer5",V2ML-5,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097, 2411]",0.3538125000000001,0,0.0
