MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
2550941019,C57BL/6J,41019,K6_A,H5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941017,C57BL/6J,41017,K6_A,I5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941013,C57BL/6J,41013,K6_A,J5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941016,C57BL/6J,41016,K6_A,K5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941015,C57BL/6J,41015,K6_A,L5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941014,C57BL/6J,41014,K6_A,M5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941011,C57BL/6J,41011,K6_A,N5,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941001,C57BL/6J,41001,K6_A,K6,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941018,C57BL/6J,41018,K6_A,L6,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941020,C57BL/6J,41020,K6_A,M6,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941021,C57BL/6J,41021,K6_A,N6,370-F,9/16/25,M,CHOW,,,,12/9/25,ARRIVAL_AND_ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941002,C57BL/6J,41002,K6_A,L3,370-F,9/16/25,M,CHOW,315.2,,29.9,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941003,C57BL/6J,41003,K6_A,M3,370-F,9/16/25,M,CHOW,251.31,,29.78,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941004,C57BL/6J,41004,K6_A,N3,370-F,9/16/25,M,CHOW,283.32,,31.4,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941005,C57BL/6J,41005,K6_A,H4,370-F,9/16/25,M,CHOW,304.38,,31.23,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941006,C57BL/6J,41006,K6_A,I4,370-F,9/16/25,M,CHOW,262.7,,28.01,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941007,C57BL/6J,41007,K6_A,J4,370-F,9/16/25,M,CHOW,318.31,,31.51,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941008,C57BL/6J,41008,K6_A,K4,370-F,9/16/25,M,CHOW,311.6,,27.1,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941009,C57BL/6J,41009,K6_A,L4,370-F,9/16/25,M,CHOW,319.68,,24,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941012,C57BL/6J,41012,K6_A,M4,370-F,9/16/25,M,CHOW,307.66,,30.84,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941010,C57BL/6J,41010,K6_A,N4,370-F,9/16/25,M,CHOW,256.5,,27.68,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941019,C57BL/6J,41019,K6_A,H5,370-F,9/16/25,M,CHOW,282.33,,28.63,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941017,C57BL/6J,41017,K6_A,I5,370-F,9/16/25,M,CHOW,337.43,,27.8,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941013,C57BL/6J,41013,K6_A,J5,370-F,9/16/25,M,CHOW,297.08,,30.63,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941016,C57BL/6J,41016,K6_A,K5,370-F,9/16/25,M,CHOW,328.84,,28.14,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941015,C57BL/6J,41015,K6_A,L5,370-F,9/16/25,M,CHOW,324.01,,28.12,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941014,C57BL/6J,41014,K6_A,M5,370-F,9/16/25,M,CHOW,324.42,,29.94,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941011,C57BL/6J,41011,K6_A,N5,370-F,9/16/25,M,CHOW,278.28,,28.41,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941001,C57BL/6J,41001,K6_A,K6,370-F,9/16/25,M,CHOW,305.82,,27.07,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941018,C57BL/6J,41018,K6_A,L6,370-F,9/16/25,M,CHOW,302.59,,27.37,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941020,C57BL/6J,41020,K6_A,M6,370-F,9/16/25,M,CHOW,340.77,,28.59,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941021,C57BL/6J,41021,K6_A,N6,370-F,9/16/25,M,CHOW,308.03,,26.89,12/12/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941002,C57BL/6J,41002,K6_A,L3,370-F,9/16/25,M,CHOW,315.2,295.93,30.04,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941003,C57BL/6J,41003,K6_A,M3,370-F,9/16/25,M,CHOW,251.31,217.1,28.93,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941004,C57BL/6J,41004,K6_A,N3,370-F,9/16/25,M,CHOW,283.32,269.85,31.7,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941005,C57BL/6J,41005,K6_A,H4,370-F,9/16/25,M,CHOW,304.38,292.06,31.58,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941006,C57BL/6J,41006,K6_A,I4,370-F,9/16/25,M,CHOW,262.7,239.47,28.56,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941007,C57BL/6J,41007,K6_A,J4,370-F,9/16/25,M,CHOW,318.31,305.37,31.58,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941008,C57BL/6J,41008,K6_A,K4,370-F,9/16/25,M,CHOW,311.6,302.35,27.53,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941009,C57BL/6J,41009,K6_A,L4,370-F,9/16/25,M,CHOW,319.68,309.59,24.09,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941012,C57BL/6J,41012,K6_A,M4,370-F,9/16/25,M,CHOW,307.66,294.31,30.49,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941010,C57BL/6J,41010,K6_A,N4,370-F,9/16/25,M,CHOW,256.5,244.3,28.17,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941019,C57BL/6J,41019,K6_A,H5,370-F,9/16/25,M,CHOW,282.33,267.07,28.5,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941017,C57BL/6J,41017,K6_A,I5,370-F,9/16/25,M,CHOW,337.43,326.02,28.27,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941013,C57BL/6J,41013,K6_A,J5,370-F,9/16/25,M,CHOW,297.08,286.18,31.29,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941016,C57BL/6J,41016,K6_A,K5,370-F,9/16/25,M,CHOW,328.84,317.59,28.59,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941015,C57BL/6J,41015,K6_A,L5,370-F,9/16/25,M,CHOW,324.01,314.22,28.32,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941014,C57BL/6J,41014,K6_A,M5,370-F,9/16/25,M,CHOW,324.42,315.32,29.67,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941011,C57BL/6J,41011,K6_A,N5,370-F,9/16/25,M,CHOW,278.28,267.01,28.17,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941001,C57BL/6J,41001,K6_A,K6,370-F,9/16/25,M,CHOW,305.82,280,26.75,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941018,C57BL/6J,41018,K6_A,L6,370-F,9/16/25,M,CHOW,302.59,287.95,28.26,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941020,C57BL/6J,41020,K6_A,M6,370-F,9/16/25,M,CHOW,340.77,328.73,28.64,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941021,C57BL/6J,41021,K6_A,N6,370-F,9/16/25,M,CHOW,308.03,295.97,27.56,12/15/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941002,C57BL/6J,41002,K6_A,L3,370-F,9/16/25,M,CHOW,295.93,,29.71,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941003,C57BL/6J,41003,K6_A,M3,370-F,9/16/25,M,CHOW,217.1,,29.24,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941004,C57BL/6J,41004,K6_A,N3,370-F,9/16/25,M,CHOW,269.85,,31.52,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941005,C57BL/6J,41005,K6_A,H4,370-F,9/16/25,M,CHOW,292.06,,32.27,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941006,C57BL/6J,41006,K6_A,I4,370-F,9/16/25,M,CHOW,239.47,,28.42,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941007,C57BL/6J,41007,K6_A,J4,370-F,9/16/25,M,CHOW,305.37,,32.52,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941008,C57BL/6J,41008,K6_A,K4,370-F,9/16/25,M,CHOW,302.35,,27.47,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941009,C57BL/6J,41009,K6_A,L4,370-F,9/16/25,M,CHOW,309.59,,24.16,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941012,C57BL/6J,41012,K6_A,M4,370-F,9/16/25,M,CHOW,294.31,,30.78,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941010,C57BL/6J,41010,K6_A,N4,370-F,9/16/25,M,CHOW,244.3,,28.2,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941019,C57BL/6J,41019,K6_A,H5,370-F,9/16/25,M,CHOW,267.07,,29.09,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941017,C57BL/6J,41017,K6_A,I5,370-F,9/16/25,M,CHOW,326.02,,28.14,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941013,C57BL/6J,41013,K6_A,J5,370-F,9/16/25,M,CHOW,286.18,,31.68,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941016,C57BL/6J,41016,K6_A,K5,370-F,9/16/25,M,CHOW,317.59,,28.93,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941015,C57BL/6J,41015,K6_A,L5,370-F,9/16/25,M,CHOW,314.22,,28.63,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941014,C57BL/6J,41014,K6_A,M5,370-F,9/16/25,M,CHOW,315.32,,30.02,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941011,C57BL/6J,41011,K6_A,N5,370-F,9/16/25,M,CHOW,267.01,,28.19,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941001,C57BL/6J,41001,K6_A,K6,370-F,9/16/25,M,CHOW,280,,26.73,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941018,C57BL/6J,41018,K6_A,L6,370-F,9/16/25,M,CHOW,287.95,,28.21,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941020,C57BL/6J,41020,K6_A,M6,370-F,9/16/25,M,CHOW,328.73,,29.49,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941021,C57BL/6J,41021,K6_A,N6,370-F,9/16/25,M,CHOW,295.97,,27.37,12/17/25,,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941002,C57BL/6J,41002,K6_A,L3,370-F,9/16/25,M,CHOW,295.93,272.74,29.77,12/18/25,INJECTION_DAY_1,304.92,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941003,C57BL/6J,41003,K6_A,M3,370-F,9/16/25,M,CHOW,217.1,190.1,29.02,12/18/25,INJECTION_DAY_1,304.87,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941004,C57BL/6J,41004,K6_A,N3,370-F,9/16/25,M,CHOW,269.85,246.2,32,12/18/25,INJECTION_DAY_1,303.9,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941005,C57BL/6J,41005,K6_A,H4,370-F,9/16/25,M,CHOW,292.06,274.5,32.54,12/18/25,INJECTION_DAY_1,304.86,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941006,C57BL/6J,41006,K6_A,I4,370-F,9/16/25,M,CHOW,239.47,221.5,29.04,12/18/25,INJECTION_DAY_1,303.94,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941007,C57BL/6J,41007,K6_A,J4,370-F,9/16/25,M,CHOW,305.37,223.55,32.8,12/18/25,INJECTION_DAY_1,302.5,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941008,C57BL/6J,41008,K6_A,K4,370-F,9/16/25,M,CHOW,302.35,290.98,27.21,12/18/25,INJECTION_DAY_1,302.8,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941009,C57BL/6J,41009,K6_A,L4,370-F,9/16/25,M,CHOW,309.59,284.69,24.19,12/18/25,INJECTION_DAY_1,302.76,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941012,C57BL/6J,41012,K6_A,M4,370-F,9/16/25,M,CHOW,294.31,278.79,31.17,12/18/25,INJECTION_DAY_1,302.1,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941010,C57BL/6J,41010,K6_A,N4,370-F,9/16/25,M,CHOW,244.3,229.5,28.22,12/18/25,INJECTION_DAY_1,302.88,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941019,C57BL/6J,41019,K6_A,H5,370-F,9/16/25,M,CHOW,267.07,239.47,29.44,12/18/25,INJECTION_DAY_1,302.33,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941017,C57BL/6J,41017,K6_A,I5,370-F,9/16/25,M,CHOW,326.02,311.76,27.96,12/18/25,INJECTION_DAY_1,303.45,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941013,C57BL/6J,41013,K6_A,J5,370-F,9/16/25,M,CHOW,286.18,271.96,32.25,12/18/25,INJECTION_DAY_1,302.02,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941016,C57BL/6J,41016,K6_A,K5,370-F,9/16/25,M,CHOW,317.59,299.36,29.04,12/18/25,INJECTION_DAY_1,299.36,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941015,C57BL/6J,41015,K6_A,L5,370-F,9/16/25,M,CHOW,314.22,299.74,28.4,12/18/25,INJECTION_DAY_1,299.74,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941014,C57BL/6J,41014,K6_A,M5,370-F,9/16/25,M,CHOW,315.32,301.08,30.68,12/18/25,INJECTION_DAY_1,301.08,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941011,C57BL/6J,41011,K6_A,N5,370-F,9/16/25,M,CHOW,267.01,252.36,28.8,12/18/25,INJECTION_DAY_1,252.36,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941001,C57BL/6J,41001,K6_A,K6,370-F,9/16/25,M,CHOW,280,248.14,26.64,12/18/25,INJECTION_DAY_1,248.14,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941018,C57BL/6J,41018,K6_A,L6,370-F,9/16/25,M,CHOW,287.95,261.87,28.57,12/18/25,INJECTION_DAY_1,261.87,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941020,C57BL/6J,41020,K6_A,M6,370-F,9/16/25,M,CHOW,328.73,313.04,29.46,12/18/25,INJECTION_DAY_1,313.04,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941021,C57BL/6J,41021,K6_A,N6,370-F,9/16/25,M,CHOW,295.97,282.96,27.93,12/18/25,INJECTION_DAY_1,282.96,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2550941002,C57BL/6J,41002,K6_A,L3,370-F,9/16/25,M,CHOW,304.92,301.46,29.03,12/19/25,INJECTION_DAY_2,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
